Timestamp,Gesture,Id,X,Y,Z,Up,Down,Left,Right,Shuffle,Circle
20241112185007933,circle,26,-0.3515358361774744,0.02857142857142847,-0.025423728813559365,0,0,0,0,0,1
20241112185007945,circle,26,-0.3686006825938567,0.02857142857142847,-0.03389830508474578,0,0,0,0,0,1
20241112185007975,circle,26,-0.3583617747440273,0.05142857142857138,-0.05084745762711862,0,0,0,0,0,1
20241112185007990,circle,26,-0.33788395904436863,0.017142857142857126,-0.05084745762711862,0,0,0,0,0,1
20241112185008005,circle,26,-0.3549488054607508,-0.02857142857142858,-0.04661016949152541,0,0,0,0,0,1
20241112185008036,circle,26,-0.32423208191126285,-0.005714285714285672,-0.03389830508474578,0,0,0,0,0,1
20241112185008050,circle,26,-0.31399317406143346,-0.005714285714285672,-0.05508474576271183,0,0,0,0,0,1
20241112185008065,circle,26,-0.31399317406143346,-0.005714285714285672,-0.06355932203389836,0,0,0,0,0,1
20241112185008095,circle,26,-0.32764505119453924,0.005714285714285783,-0.05084745762711862,0,0,0,0,0,1
20241112185008110,circle,26,-0.31399317406143346,0.005714285714285783,-0.04661016949152541,0,0,0,0,0,1
20241112185008156,circle,26,-0.2935153583617748,-0.017142857142857126,-0.04661016949152541,0,0,0,0,0,1
20241112185008157,circle,26,-0.273037542662116,0.040000000000000036,-0.016949152542372836,0,0,0,0,0,1
20241112185008170,circle,26,-0.2901023890784983,0.02857142857142847,-0.04661016949152541,0,0,0,0,0,1
20241112185008188,circle,26,-0.29692832764505117,-0.005714285714285672,-0.04661016949152541,0,0,0,0,0,1
20241112185012100,circle,27,-0.1727574750830565,0.5564853556485356,-0.21212121212121215,0,0,0,0,0,1
20241112185012115,circle,27,-0.1661129568106312,0.5564853556485356,-0.21212121212121215,0,0,0,0,0,1
20241112185012130,circle,27,-0.2093023255813954,0.5564853556485356,-0.18457300275482091,0,0,0,0,0,1
20241112185012160,circle,27,-0.2093023255813954,0.5564853556485356,-0.16804407713498626,0,0,0,0,0,1
20241112185012175,circle,27,-0.2026578073089701,0.6150627615062763,-0.16253443526170797,0,0,0,0,0,1
20241112185012190,circle,27,-0.21594684385382057,0.606694560669456,-0.08539944903581265,0,0,0,0,0,1
20241112185012220,circle,27,-0.22923588039867104,0.606694560669456,-0.008264462809917328,0,0,0,0,0,1
20241112185012236,circle,27,-0.2491694352159468,0.5899581589958158,-0.03581267217630857,0,0,0,0,0,1
20241112185012250,circle,27,-0.27574750830564787,0.5564853556485356,-0.052341597796143224,0,0,0,0,0,1
20241112185012280,circle,27,-0.3089700996677741,0.606694560669456,0.01377410468319562,0,0,0,0,0,1
20241112185012295,circle,27,-0.345514950166113,0.6569037656903767,0.08539944903581276,0,0,0,0,0,1
20241112185012310,circle,27,-0.28903654485049834,0.5648535564853556,0.019283746556473913,0,0,0,0,0,1
20241112185012393,circle,27,-0.34883720930232553,0.2887029288702929,-0.1955922865013774,0,0,0,0,0,1
20241112185012394,circle,27,-0.4418604651162791,0.2635983263598327,-0.3994490358126722,0,0,0,0,0,1
20241112185012394,circle,27,-0.40199335548172754,0.2887029288702929,-0.5206611570247934,0,0,0,0,0,1
20241112185012415,circle,27,-0.36544850498338866,0.10460251046025104,-0.6308539944903582,0,0,0,0,0,1
20241112185012416,circle,27,-0.2790697674418605,0.13807531380753146,-1.0,0,0,0,0,0,1
20241112185012445,circle,27,-0.3322259136212624,-0.09623430962343094,-0.977961432506887,0,0,0,0,0,1
20241112185012460,circle,27,-0.17940199335548168,-0.2803347280334728,-0.7300275482093663,0,0,0,0,0,1
20241112185012475,circle,27,0.09966777408637872,-0.5313807531380753,-0.7410468319559229,0,0,0,0,0,1
20241112185012505,circle,27,0.37209302325581395,-0.9832635983263598,-0.6198347107438016,0,0,0,0,0,1
20241112185012521,circle,27,0.8338870431893688,-0.9916317991631799,-0.3994490358126722,0,0,0,0,0,1
20241112185012537,circle,27,0.9933554817275747,-1.0,-0.22314049586776863,0,0,0,0,0,1
20241112185012565,circle,27,1.0,-0.7573221757322176,0.17355371900826455,0,0,0,0,0,1
20241112185012580,circle,27,0.9136212624584719,-0.506276150627615,0.6088154269972452,0,0,0,0,0,1
20241112185012595,circle,27,0.973421926910299,-0.305439330543933,0.5922865013774106,0,0,0,0,0,1
20241112185012625,circle,27,0.8106312292358804,-0.11297071129707115,0.5261707988980717,0,0,0,0,0,1
20241112185012640,circle,27,0.6445182724252492,-0.11297071129707115,0.6473829201101928,0,0,0,0,0,1
20241112185012670,circle,27,0.451827242524917,0.4811715481171548,0.7575757575757576,0,0,0,0,0,1
20241112185012686,circle,27,0.43853820598006643,0.40585774058577395,0.9063360881542699,0,0,0,0,0,1
20241112185012700,circle,27,0.12292358803986714,0.36401673640167354,1.0,0,0,0,0,0,1
20241112185012730,circle,27,-0.2624584717607974,0.5899581589958158,0.9338842975206612,0,0,0,0,0,1
20241112185012745,circle,27,-0.5581395348837209,0.37238493723849375,0.6694214876033058,0,0,0,0,0,1
20241112185012760,circle,27,-0.707641196013289,0.8661087866108788,0.5041322314049588,0,0,0,0,0,1
20241112185012790,circle,27,-0.6843853820598007,0.9246861924686192,0.5482093663911847,0,0,0,0,0,1
20241112185012805,circle,27,-0.7242524916943522,1.0,0.5702479338842976,0,0,0,0,0,1
20241112185012820,circle,27,-0.7740863787375415,0.8410041841004183,0.47107438016528924,0,0,0,0,0,1
20241112185012850,circle,27,-1.0,0.44769874476987437,-0.03581267217630857,0,0,0,0,0,1
20241112185012865,circle,27,-0.9634551495016611,0.4393305439330544,-0.371900826446281,0,0,0,0,0,1
20241112185012880,circle,27,-0.867109634551495,0.33054393305439334,-0.7079889807162534,0,0,0,0,0,1
20241112185012910,circle,27,-0.7043189368770764,0.12970711297071125,-0.8071625344352618,0,0,0,0,0,1
20241112185012925,circle,27,-0.5116279069767442,0.08786610878661083,-0.8567493112947658,0,0,0,0,0,1
20241112185012940,circle,27,-0.43853820598006643,-0.07112970711297073,-0.9173553719008265,0,0,0,0,0,1
20241112185012970,circle,27,-0.2093023255813954,-0.11297071129707115,-0.8677685950413223,0,0,0,0,0,1
20241112185012985,circle,27,0.07641196013289031,-0.2887029288702929,-0.6914600550964187,0,0,0,0,0,1
20241112185013015,circle,27,0.20598006644518274,-0.33054393305439334,-0.6033057851239669,0,0,0,0,0,1
20241112185013030,circle,27,0.308970099667774,-0.34728033472803344,-0.3608815426997245,0,0,0,0,0,1
20241112185013045,circle,27,0.345514950166113,-0.33054393305439334,-0.26170798898071623,0,0,0,0,0,1
20241112185013075,circle,27,0.3920265780730896,-0.2887029288702929,-0.21763085399449034,0,0,0,0,0,1
20241112185013090,circle,27,0.3986710963455149,-0.22175732217573219,-0.21212121212121215,0,0,0,0,0,1
20241112185013105,circle,27,0.3621262458471761,-0.18828451882845187,-0.2286501377410468,0,0,0,0,0,1
20241112185013135,circle,27,0.28239202657807305,-0.19665271966527198,-0.18457300275482091,0,0,0,0,0,1
20241112185013150,circle,27,0.28903654485049834,-0.11297071129707115,-0.2837465564738292,0,0,0,0,0,1
20241112185013165,circle,27,0.2691029900332227,-0.09623430962343094,-0.2286501377410468,0,0,0,0,0,1
20241112185013195,circle,27,0.04983388704318936,-0.012552301255230103,-0.12396694214876036,0,0,0,0,0,1
20241112185013210,circle,27,0.0897009966777409,0.09623430962343105,-0.2727272727272727,0,0,0,0,0,1
20241112185013225,circle,27,0.06312292358803995,0.14644351464435146,-0.2672176308539945,0,0,0,0,0,1
20241112185013255,circle,27,-0.18936877076411962,0.07949790794979084,-0.0633608815426997,0,0,0,0,0,1
20241112185013270,circle,27,-0.06644518272425248,0.21338912133891208,-0.21212121212121215,0,0,0,0,0,1
20241112185013311,circle,27,-0.11960132890365449,0.17154811715481166,-0.1900826446280992,0,0,0,0,0,1
20241112185013315,circle,27,-0.17940199335548168,0.18828451882845187,-0.21763085399449034,0,0,0,0,0,1
20241112185013330,circle,27,-0.07641196013289031,0.23849372384937229,-0.2672176308539945,0,0,0,0,0,1
20241112185013360,circle,27,-0.1362126245847176,0.17991631799163188,-0.2286501377410468,0,0,0,0,0,1
20241112185013375,circle,27,-0.15282392026578073,0.15481171548117145,-0.26170798898071623,0,0,0,0,0,1
20241112185013390,circle,27,0.006644518272425293,0.19665271966527187,-0.30027548209366395,0,0,0,0,0,1
20241112185013422,circle,27,-0.029900332225913595,0.15481171548117145,-0.20661157024793386,0,0,0,0,0,1
20241112185013440,circle,27,-0.07641196013289031,0.12970711297071125,-0.20110192837465568,0,0,0,0,0,1
20241112185013450,circle,27,0.039867109634551534,0.17154811715481166,-0.2672176308539945,0,0,0,0,0,1
20241112185013480,circle,27,-0.04983388704318936,0.14644351464435146,-0.16253443526170797,0,0,0,0,0,1
20241112185013495,circle,27,-0.006644518272425293,0.17154811715481166,-0.21212121212121215,0,0,0,0,0,1
20241112185013510,circle,27,-0.02657807308970095,0.14644351464435146,-0.21212121212121215,0,0,0,0,0,1
20241112185013540,circle,27,-0.11627906976744184,0.16317991631799167,-0.2286501377410468,0,0,0,0,0,1
20241112185013555,circle,27,-0.06312292358803984,0.17991631799163188,-0.278236914600551,0,0,0,0,0,1
20241112185013570,circle,27,-0.07308970099667778,0.18828451882845187,-0.25068870523415976,0,0,0,0,0,1
20241112185013600,circle,27,-0.07308970099667778,0.18828451882845187,-0.2286501377410468,0,0,0,0,0,1
20241112185013617,circle,27,-0.09966777408637872,0.17154811715481166,-0.2672176308539945,0,0,0,0,0,1
20241112185013647,circle,27,-0.07641196013289031,0.20502092050209209,-0.25068870523415976,0,0,0,0,0,1
20241112185013660,circle,27,-0.08637873754152825,0.19665271966527187,-0.1955922865013774,0,0,0,0,0,1
20241112185013676,circle,27,-0.06644518272425248,0.17991631799163188,-0.21212121212121215,0,0,0,0,0,1
20241112185013707,circle,27,-0.07641196013289031,0.13807531380753146,-0.21212121212121215,0,0,0,0,0,1
20241112185013722,circle,27,-0.03654485049833889,0.15481171548117145,-0.21763085399449034,0,0,0,0,0,1
20241112185013739,circle,27,-0.056478405315614655,0.14644351464435146,-0.23966942148760328,0,0,0,0,0,1
20241112185013765,circle,27,-0.05980066445182719,0.13807531380753146,-0.25068870523415976,0,0,0,0,0,1
20241112185013780,circle,27,-0.05980066445182719,0.16317991631799167,-0.2341597796143251,0,0,0,0,0,1
20241112185013795,circle,27,-0.07641196013289031,0.17154811715481166,-0.26170798898071623,0,0,0,0,0,1
20241112185013825,circle,27,-0.07641196013289031,0.17991631799163188,-0.25619834710743805,0,0,0,0,0,1
20241112185013840,circle,27,-0.0897009966777409,0.16317991631799167,-0.2286501377410468,0,0,0,0,0,1
20241112185013856,circle,27,-0.06312292358803984,0.16317991631799167,-0.2341597796143251,0,0,0,0,0,1
20241112185013887,circle,27,-0.0897009966777409,0.15481171548117145,-0.22314049586776863,0,0,0,0,0,1
20241112185013900,circle,27,-0.06644518272425248,0.12133891213389125,-0.2286501377410468,0,0,0,0,0,1
20241112185013930,circle,27,-0.09302325581395354,0.15481171548117145,-0.21212121212121215,0,0,0,0,0,1
20241112185013945,circle,27,-0.0830564784053156,0.17154811715481166,-0.25619834710743805,0,0,0,0,0,1
20241112185013960,circle,27,-0.08637873754152825,0.15481171548117145,-0.26170798898071623,0,0,0,0,0,1
20241112185013990,circle,27,-0.08637873754152825,0.16317991631799167,-0.24517906336088158,0,0,0,0,0,1
20241112185014005,circle,27,-0.09634551495016608,0.18828451882845187,-0.2672176308539945,0,0,0,0,0,1
20241112185014021,circle,27,-0.09634551495016608,0.16317991631799167,-0.2341597796143251,0,0,0,0,0,1
20241112185019946,circle,28,0.42334096109839825,0.1516709511568124,0.08906882591093113,0,0,0,0,0,1
20241112185019963,circle,28,0.4416475972540046,0.15681233933161964,0.06072874493927127,0,0,0,0,0,1
20241112185020009,circle,28,0.4691075514874141,0.17223650385604117,0.05668016194331993,0,0,0,0,0,1
20241112185020027,circle,28,0.4004576659038901,0.07455012853470433,0.11336032388663964,0,0,0,0,0,1
20241112185020027,circle,28,0.4050343249427917,0.0951156812339331,0.06477732793522262,0,0,0,0,0,1
20241112185020039,circle,28,0.45080091533180777,0.11568123393316188,0.00809716599190291,0,0,0,0,0,1
20241112185020065,circle,28,0.4004576659038901,0.04884318766066831,0.06072874493927127,0,0,0,0,0,1
20241112185020080,circle,28,0.45537757437070936,0.07455012853470433,0.02429149797570851,0,0,0,0,0,1
20241112185020110,circle,28,0.45537757437070936,0.03856041131105403,0.036437246963562764,0,0,0,0,0,1
20241112185020140,circle,28,0.42791762013729984,-0.059125964010282805,0.00809716599190291,0,0,0,0,0,1
20241112185020141,circle,28,0.37299771167048057,-0.023136246786632397,0.036437246963562764,0,0,0,0,0,1
20241112185020171,circle,28,0.4782608695652173,0.01799485861182526,-0.04453441295546556,0,0,0,0,0,1
20241112185020185,circle,28,0.4736842105263157,0.04370179948586128,0.07287449392712553,0,0,0,0,0,1
20241112185020235,circle,28,0.368421052631579,-0.1311053984575835,0.00809716599190291,0,0,0,0,0,1
20241112185020260,circle,28,0.37299771167048057,-0.023136246786632397,-0.04453441295546556,0,0,0,0,0,1
20241112185020261,circle,28,0.2860411899313502,-0.07455012853470433,-0.028340080971659964,0,0,0,0,0,1
20241112185020262,circle,28,0.06636155606407312,-0.2802056555269923,-0.19028340080971662,0,0,0,0,0,1
20241112185020290,circle,28,0.09839816933638446,-0.38303341902313626,-0.4655870445344129,0,0,0,0,0,1
20241112185020305,circle,28,0.528604118993135,-0.22879177377892035,-0.8259109311740891,0,0,0,0,0,1
20241112185020320,circle,28,0.8123569794050343,0.0025706940874035134,-0.8421052631578947,0,0,0,0,0,1
20241112185020350,circle,28,0.5514874141876429,-0.12082262210796912,-0.4493927125506073,0,0,0,0,0,1
20241112185020365,circle,28,0.6018306636155606,0.04884318766066831,-0.03238866396761131,0,0,0,0,0,1
20241112185020380,circle,28,0.6338672768878719,0.2956298200514138,0.04048582995951411,0,0,0,0,0,1
20241112185020410,circle,28,0.8901601830663615,0.5526992287917738,0.1578947368421053,0,0,0,0,0,1
20241112185020425,circle,28,0.7208237986270023,0.46529562982005146,0.19838056680161942,0,0,0,0,0,1
20241112185020455,circle,28,0.9954233409610984,0.5989717223650386,0.368421052631579,0,0,0,0,0,1
20241112185020470,circle,28,0.7528604118993134,0.5167095115681235,0.4089068825910931,0,0,0,0,0,1
20241112185020485,circle,28,0.7940503432494279,0.5526992287917738,0.5748987854251013,0,0,0,0,0,1
20241112185020515,circle,28,0.9725400457665905,0.8714652956298201,0.736842105263158,0,0,0,0,0,1
20241112185020541,circle,28,1.0,1.0,0.8380566801619433,0,0,0,0,0,1
20241112185020545,circle,28,0.77116704805492,0.9434447300771209,0.9595141700404859,0,0,0,0,0,1
20241112185020575,circle,28,0.6475972540045767,0.8560411311053984,0.8906882591093117,0,0,0,0,0,1
20241112185020590,circle,28,0.6018306636155606,0.8663239074550129,0.8380566801619433,0,0,0,0,0,1
20241112185020605,circle,28,0.4782608695652173,0.8097686375321336,0.7651821862348178,0,0,0,0,0,1
20241112185020635,circle,28,0.3638443935926774,0.7017994858611825,0.9392712550607287,0,0,0,0,0,1
20241112185020650,circle,28,0.33180778032036606,0.5629820051413881,0.9230769230769231,0,0,0,0,0,1
20241112185020665,circle,28,0.276887871853547,0.42930591259640094,1.0,0,0,0,0,0,1
20241112185020695,circle,28,0.21739130434782616,0.23907455012853474,0.8421052631578947,0,0,0,0,0,1
20241112185020710,circle,28,-0.1624713958810069,-0.1773778920308483,0.44534412955465585,0,0,0,0,0,1
20241112185020740,circle,28,-0.7528604118993135,-0.5475578406169666,0.3238866396761133,0,0,0,0,0,1
20241112185020755,circle,28,-0.9221967963386728,-0.7480719794344473,-0.020242914979757054,0,0,0,0,0,1
20241112185020771,circle,28,-0.5469107551487414,-0.6143958868894601,-0.41295546558704455,0,0,0,0,0,1
20241112185020801,circle,28,-0.41418764302059496,-0.39331619537275064,-0.8340080971659919,0,0,0,0,0,1
20241112185020815,circle,28,-0.8352402745995423,-0.7892030848329049,-0.9878542510121457,0,0,0,0,0,1
20241112185020830,circle,28,-1.0,-1.0,-0.9230769230769231,0,0,0,0,0,1
20241112185020860,circle,28,-0.1258581235697941,-0.5886889460154241,-1.0,0,0,0,0,0,1
20241112185020875,circle,28,0.6430205949656751,0.2596401028277635,-0.951417004048583,0,0,0,0,0,1
20241112185020893,circle,28,0.10755148741418763,-0.27506426735218514,-0.28744939271255066,0,0,0,0,0,1
20241112185020922,circle,28,0.2814645308924486,-0.16709511568123392,0.2429149797570851,0,0,0,0,0,1
20241112185020935,circle,28,0.5835240274599542,0.13624678663239065,0.2672064777327936,0,0,0,0,0,1
20241112185020950,circle,28,0.7848970251716247,0.31105398457583555,0.30364372469635637,0,0,0,0,0,1
20241112185020980,circle,28,0.9450800915331807,0.42930591259640094,0.2834008097165992,0,0,0,0,0,1
20241112185020994,circle,28,0.8627002288329519,0.3984575835475579,0.1497975708502024,0,0,0,0,0,1
20241112185021026,circle,28,0.9130434782608696,0.4138817480719794,0.3319838056680162,0,0,0,0,0,1
20241112185021040,circle,28,0.9816933638443937,0.5424164524421593,0.04858299595141702,0,0,0,0,0,1
20241112185021056,circle,28,0.8032036613272311,0.3984575835475579,-0.0080971659919028,0,0,0,0,0,1
20241112185021085,circle,28,0.702517162471396,0.34704370179948585,0.05668016194331993,0,0,0,0,0,1
20241112185021100,circle,28,0.4782608695652173,0.24421593830334198,0.0,0,0,0,0,0,1
20241112185021115,circle,28,0.37757437070938216,0.17223650385604117,0.08502024291497978,0,0,0,0,0,1
20241112185021146,circle,28,0.2448512585812357,0.11568123393316188,-0.01619433198380571,0,0,0,0,0,1
20241112185021160,circle,28,0.13043478260869557,0.07969151670951158,0.06882591093117418,0,0,0,0,0,1
20241112185021174,circle,28,0.15331807780320372,0.13624678663239065,0.1174089068825912,0,0,0,0,0,1
20241112185021204,circle,28,0.1167048054919908,0.1413881748071979,0.06072874493927127,0,0,0,0,0,1
20241112185021220,circle,28,0.08009153318077811,0.12596401028277637,0.09311740890688269,0,0,0,0,0,1
20241112185021235,circle,28,0.16704805491990848,0.12082262210796912,0.07692307692307687,0,0,0,0,0,1
20241112185024010,circle,29,0.06024096385542177,0.02114803625377637,-0.16476345840130502,0,0,0,0,0,1
20241112185024024,circle,29,0.07951807228915664,0.0453172205438066,-0.15823817292006526,0,0,0,0,0,1
20241112185024041,circle,29,0.06987951807228909,0.027190332326284095,-0.14845024469820556,0,0,0,0,0,1
20241112185024071,circle,29,0.10843373493975905,0.027190332326284095,-0.13866231647634586,0,0,0,0,0,1
20241112185024085,circle,29,0.10843373493975905,0.0332326283987916,-0.132137030995106,0,0,0,0,0,1
20241112185024100,circle,29,0.14216867469879513,0.05740181268882183,-0.16802610114192496,0,0,0,0,0,1
20241112185024145,circle,29,0.10843373493975905,0.0332326283987916,-0.20717781402936375,0,0,0,0,0,1
20241112185024146,circle,29,0.08915662650602418,-0.027190332326283984,-0.1419249592169658,0,0,0,0,0,1
20241112185024175,circle,29,0.10361445783132539,-0.0392749244712991,-0.16802610114192496,0,0,0,0,0,1
20241112185024190,circle,29,0.055421686746987886,-0.09969788519637457,-0.037520391517128826,0,0,0,0,0,1
20241112185024205,circle,29,0.04578313253012056,-0.07552870090634445,-0.027732463295269127,0,0,0,0,0,1
20241112185024235,circle,29,0.03614457831325302,-0.10574018126888218,-0.0016313213703099683,0,0,0,0,0,1
20241112185024250,circle,29,-0.055421686746988,-0.25075528700906347,-0.21044045676998369,0,0,0,0,0,1
20241112185024322,circle,29,-0.2240963855421687,-0.32930513595166166,-0.16476345840130502,0,0,0,0,0,1
20241112185024323,circle,29,-0.272289156626506,-0.40785498489425986,-0.18760195758564435,0,0,0,0,0,1
20241112185024323,circle,29,-0.26746987951807233,-0.4501510574018127,-0.2887438825448614,0,0,0,0,0,1
20241112185024325,circle,29,-0.12289156626506026,-0.5045317220543807,-0.4094616639477977,0,0,0,0,0,1
20241112185024354,circle,29,0.12289156626506026,-0.3655589123867069,-0.6150081566068515,0,0,0,0,0,1
20241112185024370,circle,29,0.23855421686746991,-0.31117824773413894,-0.7618270799347472,0,0,0,0,0,1
20241112185024385,circle,29,0.2867469879518072,-0.31117824773413894,-0.7487765089722676,0,0,0,0,0,1
20241112185024415,circle,29,0.3204819277108433,-0.33534743202416917,-0.6476345840130506,0,0,0,0,0,1
20241112185024430,circle,29,0.49879518072289164,-0.21450151057401812,-0.5203915171288744,0,0,0,0,0,1
20241112185024460,circle,29,0.7156626506024097,-0.0030211480362537513,-0.4290375203915171,0,0,0,0,0,1
20241112185024475,circle,29,0.7445783132530122,0.06344410876132933,-0.3768352365415987,0,0,0,0,0,1
20241112185024490,circle,29,0.7734939759036144,0.1178247734138973,-0.13866231647634586,0,0,0,0,0,1
20241112185024521,circle,29,0.7108433734939759,0.3716012084592144,-0.14845024469820556,0,0,0,0,0,1
20241112185024535,circle,29,0.816867469879518,0.38972809667673713,0.11908646003262646,0,0,0,0,0,1
20241112185024550,circle,29,0.6337349397590362,0.3534743202416919,0.3083197389885808,0,0,0,0,0,1
20241112185024580,circle,29,0.6481927710843374,0.5166163141993958,0.42251223491027723,0,0,0,0,0,1
20241112185024595,circle,29,0.7349397590361446,0.7643504531722054,0.67047308319739,0,0,0,0,0,1
20241112185024610,circle,29,0.5325301204819277,0.8006042296072509,1.0,0,0,0,0,0,1
20241112185024640,circle,29,0.6048192771084338,1.0,0.9216965742251224,0,0,0,0,0,1
20241112185024664,circle,29,0.5662650602409638,0.9516616314199395,0.5660685154975531,0,0,0,0,0,1
20241112185024671,circle,29,0.4457831325301205,0.8308157099697886,0.5171288743882545,0,0,0,0,0,1
20241112185024700,circle,29,0.37349397590361444,0.7462235649546827,0.4681892332789559,0,0,0,0,0,1
20241112185024715,circle,29,0.146987951807229,0.6132930513595165,0.47145187601957583,0,0,0,0,0,1
20241112185024730,circle,29,-0.016867469879518038,0.38972809667673713,0.47471451876019577,0,0,0,0,0,1
20241112185024760,circle,29,-0.21927710843373494,0.202416918429003,0.3311582381729201,0,0,0,0,0,1
20241112185024775,circle,29,-0.32530120481927716,0.051359516616314105,0.17781402936378465,0,0,0,0,0,1
20241112185024805,circle,29,-0.4409638554216867,-0.18429003021148038,0.10929853181076665,0,0,0,0,0,1
20241112185024821,circle,29,-0.5421686746987953,-0.2809667673716012,0.09624796084828713,0,0,0,0,0,1
20241112185024835,circle,29,-0.5662650602409638,-0.32326283987915405,0.034257748776509,0,0,0,0,0,1
20241112185024865,circle,29,-0.653012048192771,-0.5830815709969788,-0.23654159869494296,0,0,0,0,0,1
20241112185024880,circle,29,-0.7879518072289157,-0.824773413897281,-0.5823817292006526,0,0,0,0,0,1
20241112185024895,circle,29,-1.0,-1.0,-0.66721044045677,0,0,0,0,0,1
20241112185024925,circle,29,-0.8698795180722891,-0.9516616314199395,-0.8923327895595432,0,0,0,0,0,1
20241112185024940,circle,29,-0.8795180722891567,-0.9879154078549849,-1.0,0,0,0,0,0,1
20241112185024955,circle,29,-0.8650602409638555,-0.8972809667673716,-0.8205546492659054,0,0,0,0,0,1
20241112185024985,circle,29,-0.6481927710843374,-0.7583081570996979,-0.566068515497553,0,0,0,0,0,1
20241112185025000,circle,29,-0.27710843373493976,-0.5589123867069486,-0.3898858075040783,0,0,0,0,0,1
20241112185025015,circle,29,0.23373493975903625,-0.32326283987915405,-0.27569331158238175,0,0,0,0,0,1
20241112185025045,circle,29,0.48433734939759043,-0.02114803625377648,-0.2691680261011419,0,0,0,0,0,1
20241112185025060,circle,29,0.43614457831325293,-0.13595166163141992,-0.00815660685154973,0,0,0,0,0,1
20241112185025090,circle,29,0.7831325301204819,0.0392749244712991,0.07667210440456773,0,0,0,0,0,1
20241112185025105,circle,29,1.0,0.2930513595166162,-0.132137030995106,0,0,0,0,0,1
20241112185025124,circle,29,0.9710843373493976,0.3655589123867069,-0.1419249592169658,0,0,0,0,0,1
20241112185025150,circle,29,0.8602409638554216,0.34138972809667667,0.004893964110929794,0,0,0,0,0,1
20241112185025179,circle,29,0.6433734939759037,0.22054380664652573,-0.07667210440456773,0,0,0,0,0,1
20241112185025180,circle,29,0.46506024096385534,0.05740181268882183,-0.030995106035889064,0,0,0,0,0,1
20241112185025211,circle,29,0.37349397590361444,0.0392749244712991,-0.14518760195758562,0,0,0,0,0,1
20241112185025228,circle,29,0.23855421686746991,-0.027190332326283984,-0.12234910277324629,0,0,0,0,0,1
20241112185025242,circle,29,0.10361445783132539,-0.06344410876132933,-0.19738988580750405,0,0,0,0,0,1
20241112185025270,circle,29,0.055421686746987886,-0.1178247734138973,-0.19738988580750405,0,0,0,0,0,1
20241112185025285,circle,29,-0.02168674698795181,-0.14803625377643503,-0.22349102773246332,0,0,0,0,0,1
20241112185025300,circle,29,-0.09879518072289162,-0.17220543806646527,-0.24959216965742248,0,0,0,0,0,1
20241112185025330,circle,29,-0.0698795180722892,-0.17220543806646527,-0.17455138662316472,0,0,0,0,0,1
20241112185025346,circle,29,-0.050602409638554224,-0.14199395770392753,-0.22022838499184338,0,0,0,0,0,1
20241112185025375,circle,29,0.002409638554216942,-0.09969788519637457,-0.13866231647634586,0,0,0,0,0,1
20241112185025390,circle,29,0.10843373493975905,-0.0453172205438066,-0.11908646003262646,0,0,0,0,0,1
20241112185025408,circle,29,0.17108433734939754,-0.02114803625377648,-0.16476345840130502,0,0,0,0,0,1
20241112185025435,circle,29,0.26265060240963845,0.0332326283987916,-0.1615008156606852,0,0,0,0,0,1
20241112185025450,circle,29,0.2530120481927711,0.0030211480362538623,-0.17781402936378465,0,0,0,0,0,1
20241112185025465,circle,29,0.27710843373493965,-0.009063444108761365,-0.1419249592169658,0,0,0,0,0,1
20241112185025495,circle,29,0.24819277108433746,0.02114803625377637,-0.15823817292006526,0,0,0,0,0,1
20241112185025510,circle,29,0.21445783132530116,-0.027190332326283984,-0.1615008156606852,0,0,0,0,0,1
20241112185025525,circle,29,0.1951807228915663,-0.0030211480362537513,-0.12234910277324629,0,0,0,0,0,1
20241103010202479,circle,3,-0.011235955056179803,0.04117647058823537,-0.25705794947994054,0,0,0,0,0,1
20241103010202507,circle,3,0.01797752808988773,0.05882352941176472,-0.26597325408618133,0,0,0,0,0,1
20241103010202522,circle,3,0.008988764044943753,0.04705882352941182,-0.24814264487369986,0,0,0,0,0,1
20241103010202538,circle,3,0.0,0.015686274509803866,-0.21545319465081725,0,0,0,0,0,1
20241103010202567,circle,3,0.004494382022471877,0.02941176470588225,-0.22734026745913816,0,0,0,0,0,1
20241103010202582,circle,3,0.04044943820224711,0.05882352941176472,-0.2213967310549777,0,0,0,0,0,1
20241103010202597,circle,3,0.04494382022471921,0.08235294117647052,-0.200594353640416,0,0,0,0,0,1
20241103010202627,circle,3,0.01573033707865168,0.0235294117647058,-0.12332838038632987,0,0,0,0,0,1
20241103010202651,circle,3,0.05842696629213484,0.031372549019607954,-0.01634472511144136,0,0,0,0,0,1
20241103010202657,circle,3,0.12808988764044948,0.07058823529411762,0.04606240713224374,0,0,0,0,0,1
20241103010202688,circle,3,0.13707865168539324,-0.04705882352941182,-0.010401188707280795,0,0,0,0,0,1
20241103010202702,circle,3,0.08089887640449445,-0.056862745098039236,-0.10846953937592863,0,0,0,0,0,1
20241103010202717,circle,3,-0.07640449438202246,-0.11372549019607847,-0.35512630014858837,0,0,0,0,0,1
20241103010202774,circle,3,-0.17303370786516858,-0.16274509803921566,-0.575037147102526,0,0,0,0,0,1
20241103010202797,circle,3,-0.25617977528089886,-0.14901960784313728,-0.5304606240713224,0,0,0,0,0,1
20241103010202798,circle,3,-0.2247191011235955,-0.3176470588235294,-0.5304606240713224,0,0,0,0,0,1
20241103010202807,circle,3,-0.28314606741573034,-0.3058823529411765,-0.6344725111441307,0,0,0,0,0,1
